Feedback_ID,label,comment
468,complaint,"Electricity outages happen frequently, and no proper response from authorities."
469,complaint,"The water supply is inconsistent, and sometimes we get dirty water."
470,complaint,"Electricity outages happen frequently, and no proper response from authorities."
471,complaint,"There is no proper drainage system, leading to frequent waterlogging."
472,complaint,"Streetlights are not maintained, making roads unsafe at night."
473,complaint,"Public transportation is overcrowded, making travel uncomfortable."
474,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
475,complaint,"Streetlights are not maintained, making roads unsafe at night."
476,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
477,complaint,"Public transportation is overcrowded, making travel uncomfortable."
478,complaint,"There is no proper drainage system, leading to frequent waterlogging."
479,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
480,complaint,"Public transportation is overcrowded, making travel uncomfortable."
481,complaint,"Streetlights are not maintained, making roads unsafe at night."
482,complaint,"The water supply is inconsistent, and sometimes we get dirty water."
483,complaint,"Streetlights are not maintained, making roads unsafe at night."
484,complaint,"Government hospitals lack sufficient staff, leading to long waiting times."
485,complaint,"The garbage collection in our area is irregular, causing hygiene issues."
486,complaint,"There is no proper drainage system, leading to frequent waterlogging."
487,complaint,"The water supply is inconsistent, and sometimes we get dirty water."
488,complaint,"Public transportation is overcrowded, making travel uncomfortable."
489,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
490,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
491,complaint,"Streetlights are not maintained, making roads unsafe at night."
492,complaint,"Public transportation is overcrowded, making travel uncomfortable."
493,complaint,"The water supply is inconsistent, and sometimes we get dirty water."
494,complaint,"Government hospitals lack sufficient staff, leading to long waiting times."
495,complaint,"The garbage collection in our area is irregular, causing hygiene issues."
496,complaint,Public parks are not maintained well and are often dirty.
497,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
498,complaint,Public parks are not maintained well and are often dirty.
499,complaint,"Electricity outages happen frequently, and no proper response from authorities."
500,complaint,"Public transportation is overcrowded, making travel uncomfortable."
501,complaint,"Government hospitals lack sufficient staff, leading to long waiting times."
502,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
503,complaint,"There is no proper drainage system, leading to frequent waterlogging."
504,complaint,"There is no proper drainage system, leading to frequent waterlogging."
505,complaint,"The garbage collection in our area is irregular, causing hygiene issues."
506,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
507,complaint,"There is no proper drainage system, leading to frequent waterlogging."
508,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
509,complaint,"The garbage collection in our area is irregular, causing hygiene issues."
510,complaint,"Government hospitals lack sufficient staff, leading to long waiting times."
511,complaint,"Roads in my locality are full of potholes, making commuting very difficult."
512,complaint,"Traffic signals in our area are not functioning properly, causing accidents."
513,complaint,"Electricity outages happen frequently, and no proper response from authorities."
514,complaint,"Public transportation is overcrowded, making travel uncomfortable."
515,complaint,"Traffic signals in our area are not functioning properly, causing accidents."
516,complaint,"Traffic signals in our area are not functioning properly, causing accidents."
517,complaint,"Government hospitals lack sufficient staff, leading to long waiting times."
518,complaint,"Public transportation is overcrowded, making travel uncomfortable."
519,complaint,"Electricity outages happen frequently, and no proper response from authorities."
520,complaint,"The garbage collection in our area is irregular, causing hygiene issues."
521,complaint,"Streetlights are not maintained, making roads unsafe at night."
